geo_id,category,category_nearby
11441,Subway,"Subway,Dive Bar,Plaza"
11442,Hotel,"Office,Hotel,Coffee Shop"
11443,Medical Center,"Office,Bar,Italian Restaurant"
11444,Deli / Bodega,"Office,Tech Startup,Coffee Shop"
11445,Restaurant,"Grocery Store,Bar,Deli / Bodega"
11446,Grocery Store,"Bar,Drugstore / Pharmacy,Grocery Store"
11447,Music Venue,"Office,Clothing Store,American Restaurant"
11448,Wine Shop,"Italian Restaurant,Bar,Coffee Shop"
11449,Deli / Bodega,"Office,Italian Restaurant,American Restaurant"
11450,Bank,"Office,Coffee Shop,Tech Startup"
11451,Italian Restaurant,"Bar,Burger Joint,Church"
11452,Bar,"Airport Gate,Airport Terminal,Airport Lounge"
11453,Subway,"Subway,Bus Line,Bank"
11454,Church,"Home (private),Train Station,Italian Restaurant"
11455,Japanese Restaurant,"Home (private),Sushi Restaurant,Chinese Restaurant"
11456,Bus Line,"Bar,Coffee Shop,Mexican Restaurant"
11457,Fast Food Restaurant,"Office,Coffee Shop,Building"
11458,Building,"Bus Line,General Travel,Mexican Restaurant"
11459,Karaoke Bar,"Office,Clothing Store,Tech Startup"
11460,Neighborhood,"Pizza Place,Park,Grocery Store"
11461,Pizza Place,"Office,Tech Startup,Coffee Shop"
11462,Building,"Clothing Store,Office,Bar"
11463,Bar,"Home (private),Bakery,Subway"
11464,College Auditorium,"College Academic Building,Coffee Shop,College Library"
11465,Subway,"Diner,Residential Building (Apartment / Condo),Pizza Place"
11466,Sandwich Place,"Office,Coffee Shop,Hotel"
11467,Train Station,"Home (private),Church,Italian Restaurant"
11468,Playground,"Playground,Basketball Court,Field"
11469,Road, 
11470,Diner,"Coffee Shop,Italian Restaurant,Gym"
11471,General Entertainment,"Home (private),Coffee Shop,College Academic Building"
11472,Post Office,"Lounge,Home (private),Convenience Store"
11473,Thrift / Vintage Store,"Theater,Bar,Italian Restaurant"
11474,Fast Food Restaurant,"Café,Other Great Outdoors,Subway"
11475,Video Game Store,"Bus Station,Bus Line,Gym"
11476,Drugstore / Pharmacy,"Italian Restaurant,Bakery,Bus Line"
11477,Dog Run,"Bar,Coffee Shop,Mexican Restaurant"
11478,Coffee Shop,"Italian Restaurant,Bar,American Restaurant"
11479,Bank,"Bar,Coffee Shop,Bakery"
11480,Church,"Grocery Store,Sandwich Place,Sushi Restaurant"
11481,Airport Lounge,"Airport Gate,Airport Terminal,Airport Lounge"
11482,Fast Food Restaurant,"Bar,Home (private),Lounge"
11483,Tea Room,"Italian Restaurant,Coffee Shop,Bar"
11484,Sporting Goods Shop,"Office,Theater,American Restaurant"
11485,Fast Food Restaurant,"German Restaurant,Diner,Pizza Place"
11486,General College & University,"Coffee Shop,College Residence Hall,College Academic Building"
11487,Donut Shop,"Grocery Store,Residential Building (Apartment / Condo),Caribbean Restaurant"
11488,Subway,"Office,Courthouse,American Restaurant"
11489,Multiplex,"Pizza Place,Department Store,Toy / Game Store"
11490,Lake,"Park,Athletic & Sport,Sculpture Garden"
11491,Subway,"Light Rail,Neighborhood"
11492,Donut Shop,"Pizza Place,Subway,Bagel Shop"
11493,Italian Restaurant,"Train Station,Coffee Shop,Chinese Restaurant"
11494,Clothing Store,"Office,Courthouse,Building"
11495,Clothing Store,"Clothing Store,Home (private),Department Store"
11496,Electronics Store,"Chinese Restaurant,Grocery Store,Tea Room"
11497,Spa / Massage,"Office,American Restaurant,Coffee Shop"
11498,Music Venue,"Gym,Subway,Miscellaneous Shop"
11499,Italian Restaurant,"Theater,Office,American Restaurant"
11500,Pet Store,"Sushi Restaurant,Grocery Store,Bar"
11501,Taco Place,"Italian Restaurant,Residential Building (Apartment / Condo),Rock Club"
11502,Subway,"Café,Home (private),Bar"
11503,Event Space,"Diner,Italian Restaurant,Gym"
11504,Sushi Restaurant,"Building,Lounge"
11505,Arcade,"Office,Building,Coffee Shop"
11506,Bank,"Office,Hotel,Theater"
11507,Comedy Club,"Office,Coffee Shop,Bus Line"
11508,Bank,"Office,Theater,Hotel"
11509,Bank,"Office,Theater,Hotel"
11510,Movie Theater,"American Restaurant,Bookstore,Lingerie Store"
11511,Bank,"Office,Theater,American Restaurant"
11512,Dessert Shop,"Home (private),Gym,American Restaurant"
11513,Bank,"Bar,Residential Building (Apartment / Condo),Deli / Bodega"
11514,Pizza Place,"Pizza Place,Bagel Shop,Bank"
11515,Diner,"Subway,University,High School"
11516,Food Truck,"Grocery Store,Indian Restaurant,Thai Restaurant"
11517,Subway,"Drugstore / Pharmacy,Subway,Neighborhood"
11518,Yoga Studio,"Subway,Gym,Lounge"
11519,Deli / Bodega,"Seafood Restaurant,Multiplex,American Restaurant"
11520,Laundry Service,"Mexican Restaurant,Grocery Store,Italian Restaurant"
11521,Miscellaneous Shop,"Cosmetics Shop,Home (private),Gym"
11522,Park, 
11523,Church,"Home (private),General Travel,Donut Shop"
11524,Bank,"Café,Home (private),Church"
11525,Residential Building (Apartment / Condo),"Fast Food Restaurant,Dog Run"
11526,Pizza Place,"Deli / Bodega,Diner,Bar"
11527,Café,"Residential Building (Apartment / Condo),Home (private),Subway"
11528,Residential Building (Apartment / Condo),"Theater,Office,Bar"
11529,Deli / Bodega,"Residential Building (Apartment / Condo),Sandwich Place,Home (private)"
11530,Hot Dog Joint,"Theme Park,Beach,Bar"
11531,Bank,"Department Store,Bookstore,Burger Joint"
11532,Hot Dog Joint,"Home (private),Burger Joint,Bar"
11533,Candy Store,"Office,Coffee Shop,Hotel"
11534,Scenic Lookout,"Pizza Place,Residential Building (Apartment / Condo),Bar"
11535,Train Station,"Coffee Shop,Building,Pub"
11536,Gym,"Home (private),Bakery,Grocery Store"
11537,Lingerie Store,"Clothing Store,Office,Italian Restaurant"
11538,Japanese Restaurant,"Italian Restaurant,Coffee Shop,Bar"
11539,Hookah Bar,"Hookah Bar,Residential Building (Apartment / Condo),Café"
11540,Italian Restaurant,"Hookah Bar,Residential Building (Apartment / Condo),Café"
11541,Ice Cream Shop,"Grocery Store,New American Restaurant,Bar"
11542,Tea Room,"Bar,Mexican Restaurant,Lounge"
11543,Grocery Store,"Coffee Shop,Bar,Fast Food Restaurant"
11544,Building,"Home (private),Pizza Place,Park"
11545,Beach,"Home (private),Bus Line,Grocery Store"
11546,Golf Course,Park
11547,Fire Station,"Hookah Bar,Residential Building (Apartment / Condo),Bar"
11548,Beer Garden,"Bar,Italian Restaurant,Pizza Place"
11549,Subway,"Road,Home (private),Veterinarian"
11550,Fast Food Restaurant,"Hotel,Home (private)"
11551,Office,"Office,Coffee Shop,Hotel"
11552,College Communications Building,"Office,Coffee Shop,Hotel"
11553,Donut Shop,"Residential Building (Apartment / Condo),Pizza Place,Caribbean Restaurant"
11554,College Science Building,"Hospital,Home (private),Dog Run"
11555,Caribbean Restaurant,"Southern / Soul Food Restaurant,Church,Bank"
11556,Skating Rink,"Golf Course,Diner,Park"
11557,Subway,"Food & Drink Shop,High School,Subway"
11558,Miscellaneous Shop,"Home (private),Gym,Residential Building (Apartment / Condo)"
11559,American Restaurant,"Bus Line,Multiplex,Other Great Outdoors"
11560,Post Office,"Chinese Restaurant,Italian Restaurant,Courthouse"
11561,Hospital,Harbor / Marina
11562,Performing Arts Venue,"Office,Coffee Shop,Hotel"
11563,Coworking Space,"Office,Courthouse,Building"
11564,History Museum,"Home (private),Residential Building (Apartment / Condo),Gym"
11565,Ice Cream Shop,"Italian Restaurant,Office,Bar"
11566,Ice Cream Shop,"Cosmetics Shop,Donut Shop,Japanese Restaurant"
11567,Bar,"Office,Hotel,Bar"
11568,Bakery,"Office,Coffee Shop,Hotel"
11569,Cosmetics Shop,"Office,Coffee Shop,Tech Startup"
11570,Fast Food Restaurant,"Pizza Place,Grocery Store,Salon / Barbershop"
11571,Office,"Office,Coffee Shop,American Restaurant"
11572,Lingerie Store,"American Restaurant,Bookstore,Movie Theater"
11573,Candy Store,"Office,Theater,Hotel"
11574,Bar,"Diner,Coffee Shop,Hospital"
11575,Grocery Store,"Drugstore / Pharmacy,Deli / Bodega,Chinese Restaurant"
11576,Road,"Donut Shop,Farmers Market,Subway"
11577,Medical Center,"Bar,Italian Restaurant,Coffee Shop"
11578,Coffee Shop,"American Restaurant,Italian Restaurant,Gym"
11579,Office,"Office,Coffee Shop,Hotel"
11580,Office,"Office,Courthouse,Subway"
11581,Dentist's Office,"Office,Italian Restaurant,Coffee Shop"
11582,Office,"Office,Coffee Shop,Hotel"
11583,Fast Food Restaurant,"Gym,Bus Line,Sushi Restaurant"
11584,Gym,"College Science Building,Hospital,Bakery"
11585,Hotel,"Chinese Restaurant,Tea Room,Bus Station"
11586,Bus Line,"High School,Martial Arts Dojo,College Gym"
11587,Fried Chicken Joint,"Office,Hotel,Tech Startup"
11588,Mexican Restaurant,"Bar,Italian Restaurant,Mexican Restaurant"
11589,Coffee Shop,"Grocery Store,Sandwich Place,Sushi Restaurant"
11590,Deli / Bodega,"Grocery Store,Bowling Alley,Subway"
11591,Grocery Store,"Building,Gym,Residential Building (Apartment / Condo)"
11592,Gym,"Office,Building,Coffee Shop"
11593,Donut Shop,"Residential Building (Apartment / Condo),Other Great Outdoors,Pizza Place"
11594,Building,"Clothing Store,Office,Italian Restaurant"
11595,Spiritual Center,"Theater,Bar,Italian Restaurant"
11596,Caribbean Restaurant,"Residential Building (Apartment / Condo),Bar,Deli / Bodega"
11597,American Restaurant,"Baseball Stadium,Courthouse,Sports Bar"
11598,Donut Shop,"Road,Bar,Fast Food Restaurant"
11599,Automotive Shop,"Convenience Store,Church,Building"
11600,Performing Arts Venue,"Office,Theater,Hotel"
11601,Fast Food Restaurant,"Clothing Store,Home (private),Department Store"
11602,Women's Store,"Office,Italian Restaurant,Bar"
11603,Coffee Shop,"Office,Coffee Shop,Sandwich Place"
11604,American Restaurant,"Italian Restaurant,Burger Joint,Road"
11605,Post Office,"Coffee Shop,Grocery Store,Bar"
11606,Bank,"Deli / Bodega,Chinese Restaurant,American Restaurant"
11607,Bank,"Office,Theater,Coffee Shop"
11608,Hardware Store,"Department Store,Furniture / Home Store,Italian Restaurant"
11609,Hospital,"Fast Food Restaurant,College Science Building,Hospital"
11610,Salon / Barbershop,"Office,Coffee Shop,Hotel"
11611,Building,"Italian Restaurant,Coffee Shop,American Restaurant"
11612,Salon / Barbershop,"Grocery Store,Pizza Place,Train Station"
11613,General Travel,"Bar,Coffee Shop,Italian Restaurant"
11614,Café,"Office,Theater,Hotel"
11615,Office,"Office,Coffee Shop,Building"
11616,Drugstore / Pharmacy,"Office,Tech Startup,Coffee Shop"
11617,Golf Course,Event Space
11618,Deli / Bodega,"Subway,General Travel,Neighborhood"
11619,Gourmet Shop,"Bar,Office,Coffee Shop"
11620,Electronics Store,"Home (private),Department Store,American Restaurant"
11621,College Quad,"Office,Bar,Coffee Shop"
11622,General Entertainment,"Office,Clothing Store,Hotel"
11623,Bank,"Gym,Bus Line,Sushi Restaurant"
11624,Train Station,"Salon / Barbershop,Pizza Place"
11625,Theater,"Office,Theater,American Restaurant"
11626,Laundry Service,"Clothing Store,Home (private),Coffee Shop"
11627,Deli / Bodega,"Art Museum,Art Gallery,Coffee Shop"
11628,Pizza Place,"Home (private),Pizza Place,Bowling Alley"
11629,American Restaurant,"Bar,Office,Mexican Restaurant"
11630,Cosmetics Shop,"Bar,American Restaurant,Subway"
11631,Electronics Store,"Clothing Store,Home (private),Bus Line"
11632,Music Venue,"Office,Clothing Store,Coffee Shop"
11633,Deli / Bodega,"Bar,Residential Building (Apartment / Condo),Home (private)"
11634,Deli / Bodega,"Hospital,Emergency Room,Garden"
11635,Bank,"Hospital,Emergency Room,Drugstore / Pharmacy"
11636,Courthouse,"Office,Coffee Shop,American Restaurant"
11637,Office,"Office,Coffee Shop,Clothing Store"
11638,Hotel,"Office,Coffee Shop,Building"
11639,Gym,"Office,Tech Startup,Coffee Shop"
11640,Office,"Office,Italian Restaurant,Tech Startup"
11641,Building,"Subway,Deli / Bodega,Miscellaneous Shop"
11642,Zoo,"Zoo,Other Great Outdoors,Fast Food Restaurant"
11643,College Administrative Building,"Office,Clothing Store,Hotel"
11644,Italian Restaurant,"Residential Building (Apartment / Condo),Bar,Coffee Shop"
11645,Medical Center,"Art Museum,Italian Restaurant,Art Gallery"
11646,Roof Deck,"Office,Italian Restaurant,Lounge"
11647,Event Space,"Home (private),Playground,Beer Garden"
11648,College Library,"Donut Shop,Gym,Bus Line"
11649,Bank,"Coffee Shop,Home (private),Pizza Place"
11650,Mexican Restaurant,"Office,Bar,Sandwich Place"
11651,Bus Line,"Bar,Pizza Place,Coffee Shop"
11652,Electronics Store,"Miscellaneous Shop,Subway,Toy / Game Store"
11653,Subway,"Road,Drugstore / Pharmacy,Lounge"
11654,College Residence Hall,"College Academic Building,College Cafeteria,Bus Line"
11655,College Theater,"Office,Tech Startup,Bar"
11656,Playground,"Bar,American Restaurant,Coffee Shop"
11657,Coffee Shop,"Diner,Home (private),Greek Restaurant"
11658,Drugstore / Pharmacy,"Caribbean Restaurant,Grocery Store,Fast Food Restaurant"
11659,Office,"Office,Building,Coffee Shop"
11660,Café,"Park,Athletic & Sport,Building"
11661,Subway,"Bar,Coffee Shop,Moving Target"
11662,Diner,"General Entertainment,Nightclub,Bar"
11663,American Restaurant,"Baseball Stadium,Sports Bar,Plaza"
11664,Sandwich Place,"Office,Italian Restaurant,American Restaurant"
11665,Tattoo Parlor,"Donut Shop,Subway,Pizza Place"
11666,Airport Terminal,"Neighborhood,Home (private)"
11667,Coffee Shop,"Coffee Shop,Building,Bar"
11668,Government Building,"Office,Deli / Bodega,Gym"
11669,Office,"Office,Courthouse,Building"
11670,Office,"Office,Coffee Shop,Sandwich Place"
11671,Field,"Bar,Music Venue,Italian Restaurant"
11672,Spa / Massage,"Office,Coffee Shop,Hotel"
11673,Nail Salon,"Office,Hotel,Bar"
11674,Residential Building (Apartment / Condo),"Bar,American Restaurant,Cocktail Bar"
11675,Park,"Park,Italian Restaurant,Home (private)"
11676,Pizza Place,"Park,Home (private),Subway"
11677,Spa / Massage,"Office,Coffee Shop,Hotel"
11678,Lingerie Store,"Home (private),Gym,Italian Restaurant"
11679,Hiking Trail,"Office,General Entertainment,Pizza Place"
11680,Furniture / Home Store,"Department Store,American Restaurant,Gym"
11681,Bridal Shop,"Italian Restaurant,Coffee Shop,American Restaurant"
11682,Grocery Store,"Hookah Bar,Home (private),Bar"
11683,Hotel Bar,"Office,Theater,Coffee Shop"
11684,Road,"Bar,Pizza Place,Home (private)"
11685,Dog Run,"Golf Course,Train,Post Office"
11686,Arts & Crafts Store,"Office,Clothing Store,Italian Restaurant"
11687,Bank,"Office,Courthouse,Coffee Shop"
11688,Office,"Office,Coffee Shop,Building"
11689,Deli / Bodega,"Bar,Pizza Place,Deli / Bodega"
11690,General College & University,"College Academic Building,Coffee Shop,College Library"
11691,Electronics Store,"American Restaurant,Music Venue,Art Gallery"
11692,Other Great Outdoors,"Hospital,Coffee Shop,Pizza Place"
11693,Bar,"Other Great Outdoors,Subway,Grocery Store"
11694,American Restaurant,"Office,Home (private),Coffee Shop"
11695,Pizza Place,"Chinese Restaurant,Diner,Italian Restaurant"
11696,Grocery Store,"Nightclub,Coffee Shop,Grocery Store"
11697,Food & Drink Shop,"General College & University,Home (private)"
11698,Japanese Restaurant,"Office,Bar,Coffee Shop"
11699,Pizza Place,"Coffee Shop,Home (private),Park"
11700,Falafel Restaurant,"Coffee Shop,Subway,Road"
11701,Bus Line,"Italian Restaurant,Bar,Home (private)"
11702,Gastropub,"Coffee Shop,Bar,Grocery Store"
11703,Track,"Office,Building,American Restaurant"
11704,Café,"Home (private),Bar,Latin American Restaurant"
11705,Field,"Bar,Park,American Restaurant"
11706,Sandwich Place,"Office,Tech Startup,Coffee Shop"
11707,Nail Salon,"Office,Coffee Shop,Building"
11708,Bank,"American Restaurant,Fast Food Restaurant,Drugstore / Pharmacy"
11709,Fast Food Restaurant,"Subway,Bakery,Laundry Service"
11710,Garden,"Italian Restaurant,Office,American Restaurant"
11711,Park,"Office,Italian Restaurant,Park"
11712,Playground,"Deli / Bodega,Residential Building (Apartment / Condo),Fast Food Restaurant"
11713,Salon / Barbershop,"Office,Hotel,Bar"
11714,Sandwich Place,"Italian Restaurant,Coffee Shop,American Restaurant"
11715,Tea Room,"Chinese Restaurant,Tea Room,Grocery Store"
11716,Beach,Bus Station
11717,Miscellaneous Shop,"Italian Restaurant,Performing Arts Venue,Residential Building (Apartment / Condo)"
11718,Diner,"Office,Coffee Shop,American Restaurant"
11719,Bus Station,"Office,Coffee Shop,Hotel"
11720,American Restaurant,"Pizza Place,Bar,Drugstore / Pharmacy"
11721,Food & Drink Shop,"Subway,Office,Coffee Shop"
11722,Park,"High School,Garden,Harbor / Marina"
11723,Grocery Store,"Residential Building (Apartment / Condo),Seafood Restaurant,Multiplex"
11724,Sandwich Place,"Clothing Store,Department Store,American Restaurant"
11725,Ice Cream Shop,"Grocery Store,Hospital,American Restaurant"
11726,Subway,"Home (private),Pizza Place,Police Station"
11727,Gym / Fitness Center,"Zoo,Candy Store,Donut Shop"
11728,Plaza,"Residential Building (Apartment / Condo),Rock Club,Gas Station / Garage"
11729,Garden,"Italian Restaurant,American Restaurant,Bar"
11730,Indian Restaurant,"Bar,Italian Restaurant,Coffee Shop"
11731,Steakhouse,Sandwich Place
11732,Latin American Restaurant,"Office,Coffee Shop,Hotel"
11733,Drugstore / Pharmacy,"Home (private),Gym,American Restaurant"
11734,Drugstore / Pharmacy,"Building,Coffee Shop,Pizza Place"
11735,New American Restaurant,"Office,Coffee Shop,Hotel"
11736,Subway,"Bus Station,Gym,Bus Line"
11737,Pizza Place,"Office,Coffee Shop,Korean Restaurant"
11738,Bus Station,"Chinese Restaurant,Tea Room,Asian Restaurant"
11739,Donut Shop,"Grocery Store,American Restaurant,Coffee Shop"
11740,College Arts Building,"American Restaurant,College Residence Hall,General Travel"
11741,Lounge,"Road,Drugstore / Pharmacy,Subway"
11742,Food Truck,"Office,Tech Startup,Clothing Store"
11743,Deli / Bodega,"College Residence Hall,Coffee Shop,Home (private)"
11744,Church,"Office,Tech Startup,Bar"
11745,Church,"Café,Home (private),Italian Restaurant"
11746,Church,"Park,Office,Deli / Bodega"
11747,Scenic Lookout,"Art Museum,Art Gallery,Park"
11748,Donut Shop,"Bar,Latin American Restaurant,Home (private)"
11749,Other Great Outdoors,"Office,Coffee Shop,Hotel"
11750,Theme Park,"Zoo,Other Great Outdoors,American Restaurant"
11751,Cemetery, 
11752,Café,"Art Museum,Art Gallery,Theater"
11753,Plaza,Beer Garden
11754,Church,"Clothing Store,Italian Restaurant,Chinese Restaurant"
11755,Other Great Outdoors,"Residential Building (Apartment / Condo),Home (private),Subway"
11756,Baseball Field,"Road,Park,Gas Station / Garage"
11757,Garden,"Theater,Bar,Italian Restaurant"
11758,Italian Restaurant,"Gym,Bar,Diner"
11759,Yoga Studio,"Office,General Entertainment,Home (private)"
11760,Playground,"Home (private),Chinese Restaurant,Dumpling Restaurant"
11761,Multiplex,"Road,Hardware Store,Baseball Field"
11762,Dessert Shop,"American Restaurant,Seafood Restaurant,Italian Restaurant"
11763,Sushi Restaurant,"Bar,Coffee Shop,Pizza Place"
11764,Bakery,"Subway,Home (private),Coffee Shop"
11765,Garden,"High School,Park,Harbor / Marina"
11766,Drugstore / Pharmacy,"Residential Building (Apartment / Condo),Home (private),Bus Station"
11767,Building,"Art Gallery,Office,General Entertainment"
11768,Snack Place,"Park,Athletic & Sport,American Restaurant"
11769,Malaysian Restaurant,"Chinese Restaurant,Italian Restaurant,Courthouse"
11770,Bakery,"Chinese Restaurant,Tea Room,Bus Station"
11771,New American Restaurant,"Bar,American Restaurant,Mexican Restaurant"
11772,Hotel,"Theater,Office,American Restaurant"
11773,Gym,"Office,Park,Home (private)"
11774,Food Truck,"Pub,Bar,Train Station"
11775,Donut Shop,"Airport Gate,Airport Terminal,Airport"
11776,Gym,"Pizza Place,Coffee Shop,Drugstore / Pharmacy"
11777,Gym,"Office,Coffee Shop,Building"
11778,Museum,"Baseball Stadium,Subway,American Restaurant"
11779,Post Office,"Bar,Coffee Shop,Burger Joint"
11780,Drugstore / Pharmacy,"Synagogue,Automotive Shop,Grocery Store"
11781,Sports Bar,"Baseball Stadium,American Restaurant,Plaza"
11782,Office,"Office,Coffee Shop,Italian Restaurant"
11783,Church,"Bar,Coffee Shop,Bakery"
11784,Government Building,"Fast Food Restaurant,American Restaurant,Home (private)"
11785,Subway,"Office,Coffee Shop,Hotel"
11786,Japanese Restaurant,"American Restaurant,Residential Building (Apartment / Condo),Office"
11787,College Library,"Office,Courthouse,Building"
11788,Cosmetics Shop,"Office,Tech Startup,Italian Restaurant"
11789,Salon / Barbershop,"Office,Tech Startup,Coffee Shop"
11790,Sandwich Place,"Office,Coffee Shop,Hotel"
11791,Grocery Store,"Home (private),Other Great Outdoors,Bagel Shop"
11792,Government Building,"Office,Hotel,Building"
11793,American Restaurant,"Baseball Stadium,Subway,Sports Bar"
11794,Plaza,"Baseball Stadium,Subway,American Restaurant"
11795,Music Venue,"Art Gallery,Office,Park"
11796,South American Restaurant,"Italian Restaurant,Pub,Coffee Shop"
11797,Hotel,"Office,Tech Startup,Coffee Shop"
11798,Bakery,"Bar,Home (private),Café"
11799,Italian Restaurant,"Office,Bar,Pizza Place"
11800,Park,"Park,Athletic & Sport,Sculpture Garden"
11801,Grocery Store,"Italian Restaurant,Deli / Bodega,Playground"
11802,Subway,"Bakery,Building,Home (private)"
11803,Italian Restaurant,"Italian Restaurant,Coffee Shop,Bar"
11804,Scenic Lookout,"Theater,American Restaurant,Bar"
11805,Office,"Office,Coffee Shop,Building"
11806,Theater,"Park,History Museum,Science Museum"
11807,Sushi Restaurant,"Gym,Donut Shop,Bus Line"
11808,Spa / Massage,"Hospital,Home (private),Park"
11809,Fast Food Restaurant,"Home (private),Deli / Bodega,Latin American Restaurant"
11810,Hospital, 
11811,University,"Office,Coffee Shop,Tech Startup"
11812,Courthouse,"Coffee Shop,Building,Road"
11813,Church,"Coffee Shop,Italian Restaurant,Sushi Restaurant"
11814,Design Studio,"Office,Coffee Shop,Hotel"
11815,Conference Room,"Office,Italian Restaurant,Bar"
11816,Park,"Office,Lounge,Event Space"
11817,Office,"Office,Theater,Coffee Shop"
11818,Music Venue,"Park,Athletic & Sport,Other Great Outdoors"
11819,Park,"Office,General Entertainment,Tech Startup"
11820,Park,"Coffee Shop,Deli / Bodega,Neighborhood"
11821,Subway,"Coffee Shop,Gas Station / Garage,Bus Station"
11822,Hardware Store,"Office,Coffee Shop,American Restaurant"
11823,College Academic Building,"University,College Library,College Math Building"
11824,Italian Restaurant,"Office,Theater,American Restaurant"
11825,Coffee Shop,"Home (private),Bakery,Department Store"
11826,Indian Restaurant,"Office,American Restaurant,Coffee Shop"
11827,Tech Startup,"Art Gallery,Office,Event Space"
11828,Veterinarian,"Home (private),Road,Subway"
11829,College Academic Building,"Office,Coffee Shop,Tech Startup"
11830,Italian Restaurant,"Office,Italian Restaurant,Bar"
11831,Art Gallery,"Office,Clothing Store,Italian Restaurant"
11832,American Restaurant,"Drugstore / Pharmacy,Deli / Bodega,Vietnamese Restaurant"
11833,Grocery Store,"Home (private),Bus Line,Diner"
11834,Asian Restaurant,"Coffee Shop,Park,History Museum"
11835,Drugstore / Pharmacy,"Coffee Shop,Bus Station,Ice Cream Shop"
11836,Grocery Store,"Italian Restaurant,Deli / Bodega,Drugstore / Pharmacy"
11837,Gym,"Government Building,Arcade,Grocery Store"
11838,Food & Drink Shop,"Residential Building (Apartment / Condo),Bus Line,Bar"
11839,Caribbean Restaurant,"Home (private),Latin American Restaurant,Pizza Place"
11840,Airport Tram,"Subway,Airport Tram,Parking"
11841,High School,"Coffee Shop,Bagel Shop,Fast Food Restaurant"
11842,American Restaurant,"Office,Coffee Shop,Courthouse"
11843,Office,"Office,Coffee Shop,Sandwich Place"
11844,Sandwich Place,"Office,Coffee Shop,Hotel"
11845,Mexican Restaurant,"Office,Italian Restaurant,Coffee Shop"
11846,Bank,"Office,Coffee Shop,Hotel"
11847,Medical Center,"Office,Hotel,American Restaurant"
11848,Park, 
11849,General College & University,"College Residence Hall,College Academic Building,College Library"
11850,College Library,"Mexican Restaurant,Coffee Shop,Latin American Restaurant"
11851,College Academic Building,"Office,Deli / Bodega,Home (private)"
11852,Government Building,"Building,Office,Subway"
11853,History Museum,"Coffee Shop,Bar,Park"
11854,Vegetarian / Vegan Restaurant,"Italian Restaurant,Coffee Shop,Office"
11855,Park,"Subway,Office,Burger Joint"
11856,Subway,"Deli / Bodega,Miscellaneous Shop,School"
11857,Hotel,"Office,Italian Restaurant,Clothing Store"
11858,Park,Outdoors & Recreation
11859,College Technology Building,"Office,Coffee Shop,Tech Startup"
11860,American Restaurant,"Bar,Wine Bar,Food & Drink Shop"
11861,Track,"Home (private),Playground,Park"
11862,Bike Shop,"Deli / Bodega,Drugstore / Pharmacy,Laundry Service"
11863,Laundry Service,"Theater,Italian Restaurant,Bar"
11864,Caribbean Restaurant,"Bar,Coffee Shop,Moving Target"
11865,Spa / Massage,"Italian Restaurant,Office,Coffee Shop"
11866,Clothing Store,"Pizza Place,American Restaurant,Multiplex"
11867,Gym,"Hospital,Dog Run,Home (private)"
11868,Hospital,"French Restaurant,Office,Italian Restaurant"
11869,Donut Shop,"Office,Hotel,Coffee Shop"
11870,Fast Food Restaurant,"General Travel,General Entertainment,Deli / Bodega"
11871,Laundry Service,"American Restaurant,Office,Coffee Shop"
11872,Building,Grocery Store
11873,Doctor's Office,"Home (private),Hospital,Residential Building (Apartment / Condo)"
11874,Bagel Shop,"Event Space,Housing Development,Strip Club"
11875,Office,"Cuban Restaurant,Pizza Place,Diner"
11876,College Academic Building,"Office,Italian Restaurant,Performing Arts Venue"
11877,Gym / Fitness Center,"Italian Restaurant,Office,Coffee Shop"
11878,Sandwich Place,"Seafood Restaurant,Event Space,Park"
11879,Subway,"Home (private),Art Museum,Scenic Lookout"
11880,Hospital,"Hospital,Home (private),Dog Run"
11881,General Entertainment,"Office,Coffee Shop,Clothing Store"
11882,Drugstore / Pharmacy,"Subway,Neighborhood,Donut Shop"
11883,Office,"Office,Italian Restaurant,Bar"
11884,Building,"Clothing Store,Office,Italian Restaurant"
11885,Latin American Restaurant,"Residential Building (Apartment / Condo),Department Store,Coffee Shop"
11886,Bank,"Office,Hotel,Coffee Shop"
11887,American Restaurant,"Office,Hotel,Coffee Shop"
11888,Sandwich Place,"Office,Italian Restaurant,American Restaurant"
11889,Steakhouse,"Office,Hotel,Theater"
11890,Residential Building (Apartment / Condo),"Bar,Italian Restaurant,Home (private)"
11891,Tennis,"Tennis,Train Station,Subway"
11892,Event Space,"Office,Italian Restaurant,American Restaurant"
11893,Women's Store,"Italian Restaurant,Clothing Store,Coffee Shop"
11894,Plaza,"Italian Restaurant,Performing Arts Venue,Building"
11895,College Gym,"Bar,High School,Home (private)"
11896,High School,"Office,Coffee Shop,Tech Startup"
11897,College History Building,"Office,Bar,Coffee Shop"
11898,Gym,"Office,Coffee Shop,Building"
11899,Sushi Restaurant,"Office,Coffee Shop,Sandwich Place"
11900,Subway,"Light Rail,Drugstore / Pharmacy,Donut Shop"
11901,Taco Place,"Snack Place,Coffee Shop,Ice Cream Shop"
11902,Pizza Place,"Deli / Bodega,Gym,Bank"
11903,French Restaurant,"Office,Italian Restaurant,Clothing Store"
11904,Spa / Massage,"Bar,Coffee Shop,Pizza Place"
11905,Diner,"Church,Home (private),Café"
11906,Deli / Bodega,"Office,General Entertainment,Event Space"
11907,Airport Terminal,"Airport,Airport Gate,Airport Terminal"
11908,Automotive Shop,"Bar,Coffee Shop,Bakery"
11909,General Entertainment,"Office,Coffee Shop,Building"
