,geo_id,lat,lng,category
21557,5631,40.725401,-74.005594,76
21558,5632,40.631038,-73.885008,129
21599,5633,40.77639,-73.925543,339
21618,5634,40.843401,-73.942282,1
21629,5635,40.723876,-73.848102,242
21647,5636,40.770181,-73.987897,139
21664,5637,40.841394,-73.942931,178
21666,5638,40.761301,-73.973308,150
21670,5639,40.727434,-74.005704,35
21676,5640,40.759259,-73.979333,20
21679,5641,40.730156,-74.005019,34
21682,5642,40.718534,-73.964118,259
21683,5643,40.74963,-73.846965,291
21684,5644,40.725222,-74.007958,64
21687,5645,40.77348,-73.982059,130
21703,5646,40.750085,-73.993092,30
21728,5647,40.757557,-73.783612,56
21735,5648,40.773457,-73.885889,223
21748,5649,40.750875,-73.982461,222
21749,5650,40.725539,-73.987753,220
21759,5651,40.609069,-73.973111,266
21772,5652,40.708068,-74.009634,141
21777,5653,40.729934,-73.999442,16
21781,5654,40.762821,-73.975858,25
21794,5655,40.767765,-73.964077,289
21796,5656,40.743808,-73.982989,76
21803,5657,40.7602,-73.977355,140
21809,5658,40.710357,-74.006072,139
21810,5659,40.672306,-73.990088,25
21830,5660,40.68083,-73.76331,49
21833,5661,40.746103,-73.945456,114
21840,5662,40.759736,-73.832237,75
21849,5663,40.753137,-74.00494,7
21856,5664,40.684996,-73.989083,339
21858,5665,40.621496,-74.031789,87
21911,5666,40.631803,-74.006159,266
21915,5667,40.704774,-73.94186,175
21924,5668,40.742205,-73.98296,2
21933,5669,40.744136,-73.993864,95
21944,5670,40.723826,-74.010614,140
21948,5671,40.73144,-74.006696,62
21964,5672,40.722593,-74.000796,173
21976,5673,40.760889,-73.990329,126
21978,5674,40.752155,-73.991488,76
21987,5675,40.719424,-74.010259,34
22002,5676,40.755255,-73.846149,199
22009,5677,40.769122,-73.967093,26
22018,5678,40.687944,-73.962609,26
22031,5679,40.76241,-73.916237,25
22051,5680,40.707124,-74.01073,270
22057,5681,40.583567,-73.986182,56
22062,5682,40.574174,-74.116922,19
22065,5683,40.607876,-73.986247,190
22066,5684,40.71594,-73.986826,270
22076,5685,40.767947,-73.983815,38
22085,5686,40.765049,-73.819544,161
22092,5687,40.788219,-73.948706,1
22094,5688,40.790599,-73.980234,180
22098,5689,40.724982,-73.771691,91
22120,5690,40.626812,-73.989603,162
22122,5691,40.763826,-73.972233,35
22137,5692,40.692516,-73.859153,281
22138,5693,40.770773,-73.980036,142
22139,5694,40.703855,-73.917947,178
22142,5695,40.766093,-73.983344,102
22173,5696,40.752249,-73.970465,259
22180,5697,40.769081,-73.977126,175
22229,5698,40.612629,-74.000929,266
22241,5699,40.828413,-73.925491,11
22250,5700,40.755893,-73.920445,23
22255,5701,40.680296,-73.753474,137
22256,5702,40.679173,-73.755083,39
22259,5703,40.740494,-73.986735,198
22265,5704,40.704637,-74.013375,135
22276,5705,40.759773,-73.981161,35
22299,5706,40.761853,-73.983135,76
22301,5707,40.791554,-73.94487,193
22303,5708,40.723309,-73.988929,88
22312,5709,40.66532,-73.756442,102
22321,5710,40.718781,-74.010139,51
22325,5711,40.676509,-73.9836,145
22328,5712,40.759933,-73.900884,17
22329,5713,40.740932,-74.005353,270
22332,5714,40.738234,-73.992276,35
22333,5715,40.73523,-73.820152,277
22335,5716,40.694338,-73.918741,270
22337,5717,40.840776,-73.942965,245
22339,5718,40.737116,-73.817731,278
22352,5719,40.756622,-73.985766,130
22357,5720,40.72496,-73.994989,34
22361,5721,40.631633,-73.951088,279
22367,5722,40.74286,-73.918773,199
22374,5723,40.749313,-73.975332,35
22376,5724,40.736366,-73.992263,296
22404,5725,40.756215,-73.990524,48
22416,5726,40.869432,-73.922142,190
22432,5727,40.70279,-73.989336,198
22437,5728,40.718477,-74.007812,270
22439,5729,40.727469,-73.786013,238
22446,5730,40.735633,-73.816259,139
22459,5731,40.721348,-73.999969,254
22490,5732,40.727159,-73.985721,82
22491,5733,40.722262,-73.983321,11
22505,5734,40.752156,-73.979706,28
22506,5735,40.741695,-74.005014,90
22507,5736,40.760464,-73.971866,209
22516,5737,40.709247,-74.013551,76
22517,5738,40.744346,-73.995431,235
22521,5739,40.722298,-73.988823,55
22542,5740,40.602175,-73.993725,294
22555,5741,40.74186,-74.004292,198
22589,5742,40.760073,-73.89141,238
22609,5743,40.781957,-73.829812,91
22616,5744,40.78302,-73.949079,259
22618,5745,40.742969,-73.882767,39
22620,5746,40.752459,-73.987545,35
22629,5747,40.764713,-73.812237,121
22640,5748,40.753353,-73.908428,102
22654,5749,40.590297,-74.066434,172
22671,5750,40.827087,-73.924148,23
22675,5751,40.75909,-73.978965,91
22682,5752,40.68454,-73.977737,91
22696,5753,40.77498,-73.912017,19
22709,5754,40.665889,-73.735595,164
22721,5755,40.745702,-73.993653,57
22761,5756,40.59626,-73.979359,161
22764,5757,40.609066,-73.957772,266
22767,5758,40.755832,-73.964777,56
22789,5759,40.734625,-73.868895,206
22795,5760,40.757164,-73.914417,266
22803,5761,40.74212,-73.881512,266
22806,5762,40.681839,-73.966775,27
22807,5763,40.684446,-73.977857,164
22825,5764,40.747301,-73.91177,190
22832,5765,40.815108,-73.836622,289
22874,5766,40.686774,-73.773569,129
22875,5767,40.873052,-73.912459,178
22882,5768,40.694842,-73.994272,270
22892,5769,40.679408,-73.931955,142
22920,5770,40.715355,-73.989573,217
22924,5771,40.748069,-73.756453,74
22935,5772,40.748574,-73.985796,185
22941,5773,40.756659,-73.982409,35
22952,5774,40.619376,-73.999121,39
22954,5775,40.597722,-74.148543,204
22970,5776,40.710559,-74.008021,1
22992,5777,40.763508,-73.996096,1
23000,5778,40.761962,-73.979671,222
23004,5779,40.734817,-73.994558,35
23007,5780,40.820057,-73.950307,139
23010,5781,40.752838,-73.981353,76
23011,5782,40.604211,-74.162132,56
23012,5783,40.674674,-73.735291,108
23013,5784,40.866319,-73.928201,43
23025,5785,40.618779,-74.030048,1
23027,5786,40.750946,-74.005634,35
23030,5787,40.708893,-74.006995,183
23037,5788,40.765942,-73.772204,245
23054,5789,40.755771,-73.991144,79
23085,5790,40.789671,-73.814066,23
23093,5791,40.605221,-74.179773,141
23104,5792,40.728316,-73.957349,9
23105,5793,40.755953,-73.986053,35
23112,5794,40.683318,-73.873259,266
23126,5795,40.783264,-73.959072,112
23138,5796,40.706858,-74.006087,35
23143,5797,40.734064,-73.998662,20
23161,5798,40.868286,-73.921558,232
23165,5799,40.714487,-73.998839,75
23171,5800,40.846281,-73.937988,120
23187,5801,40.838113,-73.859707,130
23192,5802,40.739002,-74.001545,16
23237,5803,40.617205,-73.99238,34
23257,5804,40.700657,-73.896402,82
23267,5805,40.709635,-73.906588,175
23287,5806,40.738721,-73.886673,28
23291,5807,40.644117,-74.072814,66
23299,5808,40.75416,-73.973829,222
23311,5809,40.577456,-73.981247,266
23315,5810,40.662215,-73.775811,20
23325,5811,40.722213,-74.00397,34
23345,5812,40.762384,-73.926398,53
23367,5813,40.59707,-73.985078,232
23386,5814,40.713723,-73.957614,11
23388,5815,40.83261,-73.861045,82
23395,5816,40.714061,-73.956001,11
23398,5817,40.702732,-74.014828,129
23404,5818,40.626163,-74.131741,280
23416,5819,40.743365,-73.918964,91
23419,5820,40.79427,-73.91711,249
23424,5821,40.649738,-73.889136,39
23431,5822,40.794078,-73.966603,113
23436,5823,40.740367,-73.994386,201
23449,5824,40.760196,-73.956871,180
23467,5825,40.852499,-73.938172,129
23468,5826,40.822334,-73.929688,99
23493,5827,40.859913,-73.860764,142
23499,5828,40.677904,-73.785875,248
23514,5829,40.621085,-74.028926,49
23515,5830,40.752361,-73.997126,294
23532,5831,40.637194,-73.953616,175
23536,5832,40.67284,-73.870727,75
23563,5833,40.586138,-73.988022,23
23564,5834,40.760871,-73.98888,175
23590,5835,40.655982,-73.91034,75
23606,5836,40.734253,-73.989389,82
23611,5837,40.629404,-73.918612,43
23613,5838,40.812867,-73.963308,167
23614,5839,40.74643,-73.981118,35
23631,5840,40.758526,-73.985032,35
23654,5841,40.745761,-73.903356,270
23662,5842,40.72586,-73.984423,18
23666,5843,40.717431,-74.012296,67
23686,5844,40.770853,-73.984865,204
23687,5845,40.724564,-74.001778,1
23688,5846,40.889121,-73.859668,242
23717,5847,40.74043,-73.9906,35
23718,5848,40.776413,-73.988033,150
23733,5849,40.709626,-74.006391,40
23748,5850,40.608479,-74.126987,289
23752,5851,40.72731,-74.001703,88
23753,5852,40.73479,-73.989709,245
23757,5853,40.75746,-73.845453,260
23761,5854,40.667261,-73.798299,76
23767,5855,40.795044,-73.932231,189
23772,5856,40.645267,-73.902374,137
23802,5857,40.867459,-73.896905,39
23807,5858,40.728783,-73.996005,139
23813,5859,40.57486,-73.978434,231
23824,5860,40.718151,-74.006982,174
23834,5861,40.744485,-73.983402,34
23846,5862,40.678649,-73.921765,202
23861,5863,40.721139,-73.984133,61
23880,5864,40.740787,-73.993319,15
23887,5865,40.730627,-73.957677,73
23897,5866,40.770321,-73.982416,169
23901,5867,40.732657,-74.008112,35
23902,5868,40.760391,-73.975883,266
23905,5869,40.750719,-73.975153,35
23907,5870,40.744844,-73.98397,162
23956,5871,40.750831,-73.974655,46
23959,5872,40.660392,-73.99807,266
23960,5873,40.753755,-73.988573,235
24010,5874,40.719773,-74.008611,23
24015,5875,40.62644,-74.172762,128
24027,5876,40.690908,-73.957078,140
24028,5877,40.742406,-73.984791,23
24040,5878,40.752069,-73.975024,79
24046,5879,40.65053,-73.958601,228
24048,5880,40.748522,-73.99084,35
24057,5881,40.674633,-73.735291,39
24063,5882,40.67198,-74.010987,155
24085,5883,40.738782,-73.992966,222
24091,5884,40.739711,-73.982518,39
24096,5885,40.738873,-73.991557,93
24115,5886,40.757896,-73.977653,289
24119,5887,40.676293,-73.983527,8
24120,5888,40.733176,-73.810405,3
24123,5889,40.752286,-73.991723,63
24124,5890,40.743461,-73.99955,19
24128,5891,40.749448,-73.934372,281
24129,5892,40.730101,-73.980512,11
24150,5893,40.721719,-73.984641,38
24154,5894,40.601898,-73.993521,266
24202,5895,40.770043,-73.917563,130
24208,5896,40.746302,-73.896033,234
24215,5897,40.713435,-73.958073,270
24218,5898,40.832726,-73.859792,93
24226,5899,40.743432,-73.999763,19
24232,5900,40.74587,-73.913446,20
24256,5901,40.71733,-73.997565,41
24268,5902,40.779697,-73.7674,124
24277,5903,40.760803,-73.999103,140
24296,5904,40.698422,-74.039741,149
24300,5905,40.854165,-73.791138,41
24311,5906,40.782323,-73.803603,315
24330,5907,40.698322,-73.934027,1
24331,5908,40.593458,-73.999915,81
24340,5909,40.728802,-74.007229,222
24343,5910,40.743355,-73.731995,289
24346,5911,40.630044,-73.948832,35
24347,5912,40.718926,-74.001803,222
24371,5913,40.737828,-73.992362,227
24374,5914,40.7672,-73.981483,118
24378,5915,40.82593,-73.85714,99
24381,5916,40.716574,-73.989175,18
24394,5917,40.63222,-73.947299,130
24407,5918,40.706663,-73.905563,58
24411,5919,40.767379,-73.918118,115
24426,5920,40.798119,-73.940417,228
24462,5921,40.770565,-73.995029,129
24469,5922,40.745014,-73.885717,178
24479,5923,40.767509,-73.938375,39
24481,5924,40.728229,-73.981989,40
24493,5925,40.736355,-74.007347,60
24496,5926,40.828748,-73.927066,154
24502,5927,40.720339,-73.99822,198
24506,5928,40.745612,-73.948861,339
24507,5929,40.893305,-73.857265,266
24511,5930,40.746867,-73.944275,284
24512,5931,40.714004,-74.008715,52
24525,5932,40.726972,-73.713665,91
24532,5933,40.73453,-73.86918,91
24534,5934,40.776958,-73.955238,1
24536,5935,40.742239,-74.004848,35
24540,5936,40.710996,-73.911166,129
24550,5937,40.698812,-73.808727,288
24559,5938,40.721489,-73.995558,26
24561,5939,40.74619,-73.998091,202
24563,5940,40.741083,-73.993913,147
24568,5941,40.70909,-73.818119,52
24572,5942,40.776598,-73.9804,152
24573,5943,40.860237,-73.93292,129
24576,5944,40.709572,-74.013696,50
24589,5945,40.773555,-73.955657,120
24593,5946,40.828726,-73.945155,95
24600,5947,40.749343,-73.993554,149
24615,5948,40.675377,-73.872107,266
24626,5949,40.74307,-74.000217,82
24627,5950,40.760983,-73.969283,35
24664,5951,40.684586,-73.977502,20
24683,5952,40.640606,-73.905764,294
24695,5953,40.727056,-73.980412,126
24699,5954,40.815458,-73.947302,108
24702,5955,40.749825,-73.862758,164
24706,5956,40.707624,-74.007981,35
24724,5957,40.846346,-73.941035,129
24725,5958,40.63199,-73.950627,204
24734,5959,40.702407,-73.988751,270
24751,5960,40.767286,-73.982059,38
24758,5961,40.759032,-73.953217,202
24789,5962,40.734586,-73.990099,46
24829,5963,40.806592,-73.951053,139
24832,5964,40.726934,-74.001944,34
24846,5965,40.770267,-73.836401,1
24864,5966,40.714211,-73.95611,20
24870,5967,40.712893,-73.906798,91
24894,5968,40.663289,-73.984549,97
24902,5969,40.85698,-73.862199,289
24910,5970,40.729668,-73.983918,30
24911,5971,40.630302,-74.108852,40
24925,5972,40.750457,-73.991236,164
24939,5973,40.742723,-73.992487,347
24942,5974,40.827492,-73.856618,140
24972,5975,40.729424,-73.74359,202
24978,5976,40.598965,-73.989401,1
25011,5977,40.614162,-74.000633,175
25015,5978,40.82615,-73.950375,7
25049,5979,40.714873,-73.95885,51
25062,5980,40.647114,-73.883372,91
25072,5981,40.732609,-73.987781,11
25081,5982,40.868403,-73.922282,56
25113,5983,40.764097,-73.985164,259
25121,5984,40.747399,-73.983637,72
25127,5985,40.712337,-74.008069,140
25128,5986,40.712778,-73.782593,23
25130,5987,40.697909,-73.905137,1
25138,5988,40.620392,-74.077403,238
25139,5989,40.700699,-73.895952,238
25147,5990,40.761213,-73.984205,149
25157,5991,40.749978,-73.98153,35
25173,5992,40.577827,-73.960748,266
25180,5993,40.868126,-73.825765,39
25185,5994,40.719825,-73.978093,162
25186,5995,40.661477,-73.916294,266
25188,5996,40.738019,-74.004297,19
25192,5997,40.82052,-73.948849,159
25211,5998,40.893967,-73.896245,129
25215,5999,40.631563,-73.951386,139
25233,6000,40.618861,-74.020909,322
25262,6001,40.749143,-73.937838,266
25283,6002,40.772933,-73.974305,66
25291,6003,40.74766,-73.985227,121
25308,6004,40.72228,-73.994248,35
25310,6005,40.747046,-73.989937,76
25316,6006,40.559584,-74.163909,128
25320,6007,40.654904,-73.90747,52
25344,6008,40.764742,-73.98339,11
25351,6009,40.769239,-73.910593,294
25352,6010,40.748525,-73.976312,18
25360,6011,40.678116,-73.779609,202
25361,6012,40.583946,-74.094636,52
25369,6013,40.758603,-73.919106,28
25379,6014,40.778504,-73.982092,39
25413,6015,40.816188,-73.917947,266
25423,6016,40.74099,-73.99769,261
25434,6017,40.817122,-73.896575,150
25454,6018,40.675731,-73.963469,185
25468,6019,40.808993,-73.800249,183
25514,6020,40.765982,-73.914471,95
25535,6021,40.762628,-73.967814,34
25537,6022,40.780706,-73.954706,66
25547,6023,40.777512,-73.950888,19
25560,6024,40.704236,-73.793809,147
25563,6025,40.718055,-73.990317,40
25566,6026,40.707139,-73.944228,207
25571,6027,40.766083,-73.919469,145
25587,6028,40.731226,-73.952576,126
25611,6029,40.764226,-73.993649,140
25620,6030,40.788206,-73.954282,207
25654,6031,40.67491,-73.981485,49
25661,6032,40.686886,-73.850355,39
25676,6033,40.590095,-73.974179,281
25680,6034,40.739441,-73.977126,175
25683,6035,40.680778,-73.994685,45
25691,6036,40.747338,-73.98199,20
25697,6037,40.823368,-73.930198,110
25702,6038,40.63887,-74.006138,270
25704,6039,40.757522,-73.991936,35
25705,6040,40.76134,-73.96789,122
25706,6041,40.778432,-73.981938,202
25716,6042,40.750255,-73.975286,91
25718,6043,40.752881,-73.976998,281
25722,6044,40.559716,-74.106378,175
25731,6045,40.749284,-74.007057,129
25734,6046,40.801876,-73.9648,202
25742,6047,40.73422,-73.98704,259
25744,6048,40.738137,-74.009358,10
25747,6049,40.690049,-73.965145,79
25761,6050,40.721266,-73.993569,75
25763,6051,40.733334,-74.001204,270
25767,6052,40.676553,-73.843682,270
25815,6053,40.737385,-73.991184,43
25827,6054,40.781588,-73.948091,51
25829,6055,40.735809,-73.982839,259
25831,6056,40.772318,-73.983476,218
25837,6057,40.609131,-73.957429,294
25854,6058,40.867301,-73.897198,91
25863,6059,40.599656,-74.14915,159
25869,6060,40.739161,-73.786755,20
25873,6061,40.77296,-73.981548,35
25878,6062,40.791348,-73.974044,56
25884,6063,40.757721,-73.895269,142
25898,6064,40.68931,-73.985261,132
25903,6065,40.693209,-73.990231,35
25941,6066,40.780168,-73.80259,289
25944,6067,40.761622,-73.956535,277
25952,6068,40.83256,-73.915324,162
25953,6069,40.705514,-73.795303,99
25954,6070,40.769853,-73.990286,35
25969,6071,40.751541,-73.990094,91
25976,6072,40.862398,-73.897319,1
25991,6073,40.746737,-73.859968,270
25997,6074,40.842119,-73.830014,242
26009,6075,40.754474,-73.977857,46
26016,6076,40.892955,-73.857449,137
26030,6077,40.756149,-73.928642,11
26034,6078,40.658666,-73.849196,149
26035,6079,40.756263,-73.991247,294
26038,6080,40.700854,-73.895154,82
26053,6081,40.759931,-73.830236,111
26060,6082,40.707077,-74.00506,183
26061,6083,40.759329,-73.978546,35
26072,6084,40.710215,-74.005714,23
26077,6085,40.750034,-73.989038,85
26083,6086,40.863269,-73.894262,40
26095,6087,40.806014,-73.902497,35
26097,6088,40.874159,-73.837533,140
26098,6089,40.7031,-73.930104,175
26100,6090,40.729395,-73.987172,11
26107,6091,40.78614,-73.857582,35
26117,6092,40.719263,-74.001232,289
26143,6093,40.735216,-73.989803,60
26144,6094,40.679372,-73.9682,92
26158,6095,40.755155,-73.992444,35
26164,6096,40.705416,-74.009657,259
26170,6097,40.71073,-73.888534,142
26188,6098,40.653947,-74.004538,266
26195,6099,40.780545,-73.948486,207
26205,6100,40.777085,-73.912097,87
26208,6101,40.759736,-73.976607,35
26213,6102,40.806215,-73.941863,39
26224,6103,40.776053,-73.982169,56
26227,6104,40.722465,-73.99931,46
26240,6105,40.730641,-73.984251,27
26246,6106,40.762624,-73.96592,57
26249,6107,40.758958,-73.961563,188
26262,6108,40.560569,-73.887005,172
26291,6109,40.78428,-73.947345,63
26316,6110,40.811581,-73.963107,207
26319,6111,40.700436,-73.904553,66
26322,6112,40.673147,-73.998954,315
26334,6113,40.764491,-73.995884,353
26341,6114,40.753889,-73.949146,76
26343,6115,40.793825,-73.972147,91
26353,6116,40.721459,-73.988659,107
26367,6117,40.75086,-73.934963,140
26374,6118,40.802765,-73.967986,23
26380,6119,40.782618,-73.953349,91
26383,6120,40.755854,-73.989698,74
26392,6121,40.756445,-73.979671,20
26404,6122,40.750801,-73.991299,99
26431,6123,40.734413,-74.01,339
26447,6124,40.760717,-73.918346,175
26448,6125,40.864686,-73.919406,266
26451,6126,40.774449,-73.963239,35
26459,6127,40.714684,-74.012199,35
26462,6128,40.770135,-73.904421,52
26469,6129,40.743377,-73.883679,280
26476,6130,40.743018,-73.992699,35
26498,6131,40.709456,-74.006376,23
26537,6132,40.632319,-73.918269,294
26564,6133,40.760739,-73.926381,102
26576,6134,40.743939,-73.983999,76
26593,6135,40.764503,-73.97408,206
26607,6136,40.774833,-73.954474,41
26613,6137,40.75922,-73.970711,259
26618,6138,40.606173,-73.986294,242
26633,6139,40.578044,-74.164458,34
26643,6140,40.676574,-73.740439,23
26646,6141,40.635548,-73.978157,266
26657,6142,40.763268,-73.978897,35
26669,6143,40.729449,-73.993497,304
26678,6144,40.837098,-73.884612,14
26694,6145,40.702811,-73.814052,102
26701,6146,40.680141,-73.878003,102
26703,6147,40.741209,-73.956356,164
26704,6148,40.586386,-74.167972,91
26733,6149,40.759611,-73.854733,289
26743,6150,40.761365,-73.984222,23
26747,6151,40.729308,-74.012661,354
26750,6152,40.754669,-73.848124,337
26753,6153,40.75841,-73.985542,46
26774,6154,40.741921,-74.004845,140
26778,6155,40.795584,-73.948235,38
26780,6156,40.817848,-73.951312,169
26783,6157,40.587728,-73.951596,262
26794,6158,40.583693,-73.949136,26
26805,6159,40.671735,-73.963796,130
26826,6160,40.675233,-73.974982,221
26834,6161,40.573935,-74.084287,172
26837,6162,40.708979,-73.841472,289
26838,6163,40.771084,-73.908012,78
26847,6164,40.781744,-73.971548,129
26850,6165,40.67745,-73.998358,36
26858,6166,40.727519,-73.926187,39
26870,6167,40.583875,-73.947812,11
26875,6168,40.817759,-73.937776,321
26885,6169,40.801336,-73.960991,23
26917,6170,40.720852,-73.884301,339
26919,6171,40.754293,-73.972136,259
26923,6172,40.713852,-73.957991,20
26929,6173,40.838728,-73.858277,39
26943,6174,40.739283,-73.906588,175
26956,6175,40.786716,-73.809106,207
26957,6176,40.841139,-73.859549,175
26962,6177,40.581514,-74.16544,230
26974,6178,40.669116,-73.942838,149
26985,6179,40.763539,-74.000377,180
27015,6180,40.782727,-73.943685,185
27024,6181,40.772282,-73.983115,38
27025,6182,40.675527,-73.974615,108
27028,6183,40.683393,-73.883504,23
27032,6184,40.821413,-73.859549,175
27048,6185,40.851218,-73.930104,175
27061,6186,40.742777,-74.000633,175
27068,6187,40.768519,-73.964731,139
27086,6188,40.843364,-73.935256,150
27105,6189,40.759226,-73.967158,15
27136,6190,40.74455,-73.981261,146
27137,6191,40.602338,-74.063331,260
27142,6192,40.764596,-73.987449,101
27151,6193,40.758772,-73.982265,35
27154,6194,40.743369,-73.973387,272
27159,6195,40.738478,-73.990495,222
27166,6196,40.704392,-73.808513,233
27172,6197,40.655514,-74.006225,23
27176,6198,40.728172,-74.007522,35
27180,6199,40.643238,-73.947707,142
27184,6200,40.772027,-73.958888,201
27210,6201,40.671756,-73.918346,175
27213,6202,40.749825,-73.987834,130
27269,6203,40.708971,-74.007739,233
27279,6204,40.807855,-73.945462,270
27282,6205,40.878737,-73.838425,266
27286,6206,40.752062,-73.997979,281
27292,6207,40.756087,-73.96759,16
27303,6208,40.763755,-73.914578,5
27306,6209,40.717473,-73.949231,27
27307,6210,40.720082,-73.955525,50
27309,6211,40.760871,-73.98888,175
27313,6212,40.676851,-73.955708,149
27332,6213,40.761625,-73.981634,35
27340,6214,40.707959,-73.7856,23
27366,6215,40.696673,-73.897261,299
27389,6216,40.718624,-73.988156,289
27390,6217,40.80798,-73.945698,91
27392,6218,40.718856,-73.813455,73
27416,6219,40.701049,-74.011728,171
27418,6220,40.692776,-74.000064,180
27450,6221,40.645106,-73.979155,266
27464,6222,40.741191,-73.989663,323
27480,6223,40.714792,-73.966505,67
27483,6224,40.75714,-73.989744,290
27496,6225,40.773522,-73.956785,270
27500,6226,40.823975,-73.875031,91
27532,6227,40.811629,-73.939561,259
27534,6228,40.714973,-73.980383,129
27544,6229,40.697841,-73.993738,152
27561,6230,40.752659,-74.000633,175
27566,6231,40.74204,-73.99999,20
27580,6232,40.756116,-73.924438,57
27593,6233,40.757804,-73.97147,35
27597,6234,40.727993,-73.984326,57
27658,6235,40.730186,-73.863101,91
27713,6236,40.745746,-73.986563,60
27715,6237,40.753464,-73.9908,271
27728,6238,40.802671,-73.956418,27
27730,6239,40.770402,-73.984637,159
27733,6240,40.707503,-74.006908,1
27738,6241,40.754903,-73.983092,35
27748,6242,40.71852,-73.960191,19
27750,6243,40.76547,-73.980412,32
27757,6244,40.759696,-73.829388,189
27774,6245,40.714826,-74.005692,222
27809,6246,40.818672,-73.927357,161
27811,6247,40.765051,-73.930652,228
27814,6248,40.827904,-73.929276,129
27821,6249,40.720408,-74.00514,35
27851,6250,40.735519,-73.974552,171
27854,6251,40.733524,-74.004326,83
27867,6252,40.710468,-74.017983,129
27887,6253,40.752659,-74.000633,175
27897,6254,40.634601,-73.994581,240
27905,6255,40.729753,-73.983964,162
27910,6256,40.635281,-73.992483,182
27936,6257,40.641287,-73.99394,315
27939,6258,40.6464,-73.99432,164
27948,6259,40.740156,-73.989984,136
27955,6260,40.727503,-74.000634,5
27968,6261,40.796723,-73.94125,270
27996,6262,40.719941,-73.951292,285
28016,6263,40.760358,-73.976183,46
28032,6264,40.7445,-73.98259,49
28059,6265,40.717872,-73.957802,114
28064,6266,40.794225,-73.972015,82
28072,6267,40.734213,-73.878159,207
28076,6268,40.786058,-73.949831,163
28088,6269,40.730955,-73.992119,35
28097,6270,40.814272,-73.941197,8
28109,6271,40.714432,-74.006336,25
28115,6272,40.747446,-74.000659,39
28129,6273,40.671416,-73.992871,35
28140,6274,40.75131,-73.983793,26
28185,6275,40.812205,-73.930342,17
28188,6276,40.619823,-74.077529,258
28198,6277,40.564666,-74.141613,175
28200,6278,40.725074,-73.988263,179
28204,6279,40.645806,-73.902175,294
28219,6280,40.836805,-73.857425,242
28223,6281,40.78257,-73.836821,147
28224,6282,40.734793,-73.869492,228
28234,6283,40.63118,-73.951025,139
28246,6284,40.703871,-74.011331,2
28253,6285,40.749664,-74.005014,64
28261,6286,40.756568,-73.99236,28
28295,6287,40.704196,-73.9308,11
28301,6288,40.757565,-73.968646,259
28327,6289,40.735104,-74.006506,19
28334,6290,40.717177,-73.955141,51
28346,6291,40.779126,-73.954905,57
28357,6292,40.741034,-73.997852,35
28359,6293,40.734326,-73.870067,46
28364,6294,40.68037,-73.949656,266
28376,6295,40.729238,-73.989009,30
28383,6296,40.729193,-73.836025,175
28390,6297,40.699546,-73.836025,175
28399,6298,40.751412,-73.979941,35
28402,6299,40.663957,-73.95103,228
28404,6300,40.707471,-74.0145,337
28409,6301,40.749824,-73.985835,63
28411,6302,40.793571,-73.944511,270
28450,6303,40.833265,-73.874414,286
28478,6304,40.676932,-73.742518,106
28481,6305,40.75662,-74.00176,150
28506,6306,40.77221,-73.928976,66
28518,6307,40.794582,-73.971846,99
28519,6308,40.601351,-73.934366,39
28522,6309,40.740657,-73.990173,114
28531,6310,40.603918,-73.755512,266
28533,6311,40.689542,-73.970955,11
28544,6312,40.775277,-73.953609,270
28548,6313,40.723499,-73.989015,7
28569,6314,40.84303,-73.94186,175
28580,6315,40.71877,-73.953401,201
28585,6316,40.65093,-73.949469,102
28588,6317,40.679857,-73.850698,281
28589,6318,40.80464,-73.937862,294
28638,6319,40.884325,-73.856505,207
28640,6320,40.826103,-73.950611,228
28643,6321,40.704393,-73.793074,66
28676,6322,40.79301,-73.973392,23
28679,6323,40.716509,-73.961484,40
28683,6324,40.755854,-73.96379,259
28685,6325,40.76861,-73.911035,91
28697,6326,40.638864,-73.965371,175
28703,6327,40.719636,-73.957817,50
28722,6328,40.705188,-73.925414,26
28736,6329,40.729275,-73.99336,102
28738,6330,40.756912,-73.98747,12
28746,6331,40.752613,-73.986317,140
28782,6332,40.758355,-73.979654,57
28817,6333,40.742777,-74.000633,175
28833,6334,40.712435,-73.883146,238
28850,6335,40.758719,-73.97846,166
28851,6336,40.74174,-73.99365,39
28858,6337,40.619602,-74.008067,91
28860,6338,40.641456,-73.929481,207
28882,6339,40.740998,-74.00823,7
28883,6340,40.704819,-73.924578,100
28887,6341,40.874941,-73.879473,164
28912,6342,40.76715,-73.982529,57
28914,6343,40.892242,-73.858197,202
28918,6344,40.72547,-73.996636,35
28933,6345,40.832604,-73.860465,39
28944,6346,40.711562,-73.946871,11
28947,6347,40.679471,-73.968224,40
28952,6348,40.645089,-73.77521,371
28961,6349,40.75437,-73.988181,91
29016,6350,40.760829,-73.987884,156
29023,6351,40.747708,-73.986283,121
29038,6352,40.763056,-73.743281,289
29055,6353,40.763507,-73.971283,26
29058,6354,40.740409,-73.990111,366
29066,6355,40.617791,-74.030365,1
29084,6356,40.714531,-73.958091,95
29089,6357,40.617253,-74.030841,62
29100,6358,40.643501,-73.904909,149
29117,6359,40.708165,-74.013547,52
29158,6360,40.645796,-73.776781,186
29165,6361,40.876128,-73.908549,341
29214,6362,40.757433,-73.985796,150
29232,6363,40.750988,-74.005886,35
29239,6364,40.706045,-74.012474,35
29241,6365,40.75588,-73.985606,35
29246,6366,40.762292,-73.984723,60
